Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
20268,0,-0.73,0.0,0,0.0,,,,200,15,22.93,209.58,0,,Force Sensor 3,0,0,359.06,-77.94,-175.12,3.0,-1296.56,1.94,-0.01,-0.31,-7.41,43.19,33.69,55.56,-0.71,-0.01,-0.7,0.0,29,-221315072,134.45,191819,,1,False,False,False,H,H,0
20285,0,0.0,0.0,0,0.0,,,,200,15,22.94,209.36,0,,Force Sensor 3,0,0,1.5,87.81,-178.62,3.81,-1215.81,2.44,-1.01,0.08,-10.97,-73.87,48.38,15.19,-0.62,-0.01,0.78,0.01,29,-217710592,-656.58,191972,71.42857143,18,False,False,False,H,H,0
20298,0,0.0,0.0,0,0.0,,,,200,15,23.18,206.91,0,,Force Sensor 3,0,0,1.75,76.62,-174.31,3.06,-1203.69,2.37,-0.61,-0.06,-10.72,-73.87,48.38,15.19,-0.54,-0.01,0.84,0.01,29,-220692480,-720.87,191982,71.42857143,31,False,False,False,H,H,0
20312,0,0.0,0.0,0,0.0,,,,200,15,23.3,206.84,0,,Force Sensor 3,0,0,2.06,65.06,-176.94,3.81,-1197.88,2.56,-0.26,-0.12,-9.54,-73.87,48.38,15.19,-0.45,0.0,0.89,0.01,29,-214892544,-720.74,191993,58.82352941,45,False,False,False,H,H,0
20328,0,0.0,0.0,0,0.0,,,,200,15,22.9,204.67,0,,Force Sensor 3,0,0,2.5,53.56,-177.87,3.25,-1233.5,2.75,-4.76,0.14,-10.09,-73.87,48.38,15.19,-0.36,0.0,0.93,0.01,29,-213614592,-704.6,192009,66.66666667,61,False,False,False,H,H,0
20346,0,0.0,0.0,0,0.0,,,,200,15,23.4,204.74,0,,Force Sensor 3,0,0,359.69,29.44,-178.62,3.94,-1273.63,2.06,0.21,-0.23,-9.75,-73.87,48.38,15.19,-0.25,0.0,0.97,0.01,29,-216727552,-647.18,192018,62.5,79,False,False,False,H,H,0
20362,0,0.0,0.0,0,0.0,,,,200,15,23.39,202.07,0,,Force Sensor 3,0,0,359.87,17.06,-178.81,3.56,-1281.75,2.81,-4.93,-0.07,-8.89,-30.69,39.88,67.87,-0.15,0.0,0.99,0.01,29,-220561408,-553.26,192027,71.42857143,95,False,False,False,H,H,0
20375,0,0.0,0.0,0,0.0,,,,200,15,23.53,199.41,0,,Force Sensor 3,0,0,0.0,4.31,-178.87,3.31,-1321.0,2.87,-2.84,-0.38,-9.36,-30.69,39.88,67.87,-0.04,0.0,1.0,0.01,29,-216891392,-438.47,192039,62.5,108,False,False,False,H,H,0
20388,0,0.0,0.0,0,0.0,,,,200,15,23.66,204.25,0,,Force Sensor 3,0,0,0.13,-8.44,-178.94,3.94,-1329.63,2.12,-2.71,0.07,-8.2,-30.69,39.88,67.87,0.19,0.0,0.98,0.01,29,-207257600,-288.23,192054,83.33333333,121,False,False,False,H,H,0
20402,0,0.0,0.0,0,0.0,,,,200,15,23.41,199.48,0,,Force Sensor 3,0,0,0.31,-21.37,-178.87,3.31,-1339.5,2.62,-0.77,0.02,-6.68,-30.69,39.88,67.87,0.29,0.0,0.96,0.01,29,-222199808,-155.74,192065,62.5,135,False,False,False,H,H,0
20419,0,0.0,0.0,0,0.0,,,,200,15,23.65,199.61,0,,Force Sensor 3,0,0,0.44,-34.25,-178.75,3.75,-1306.81,2.19,-1.66,-0.22,-6.62,49.0,34.19,49.75,0.4,0.01,0.92,0.01,29,-218365952,-19.03,192078,62.5,152,False,False,False,H,H,0
20432,0,0.0,0.0,0,0.0,,,,200,15,23.77,196.95,0,,Force Sensor 3,0,0,358.5,-59.5,-178.0,3.5,-1311.69,3.31,-2.09,-0.04,-6.73,49.0,34.19,49.75,0.5,0.01,0.87,0.01,29,-216498176,88.63,192091,76.92307692,165,False,False,False,H,H,0
20447,0,0.0,0.0,0,0.0,,,,200,15,23.78,197.15,0,,Force Sensor 3,0,0,358.94,-72.06,-176.75,2.87,-1306.19,2.12,2.46,-0.16,-7.24,49.0,34.19,49.75,0.67,0.01,0.74,0.0,29,-216694784,184.43,192108,58.82352941,180,False,False,False,H,H,0
20464,0,0.0,0.0,0,0.0,,,,200,15,23.77,201.93,0,,Force Sensor 3,0,0,359.44,-82.62,-8.13,3.25,-1313.44,2.75,1.97,-0.06,-6.59,49.0,34.19,49.75,0.75,0.01,0.66,0.0,29,-218464256,239.89,192117,62.5,197,False,False,False,H,H,0
20477,0,0.0,0.0,0,0.0,,,,200,15,23.53,206.98,0,,Force Sensor 3,0,0,359.62,-70.25,-3.12,3.12,-1288.19,1.94,1.54,-0.03,-7.04,72.69,34.88,-24.69,0.82,0.01,0.58,0.0,29,-213221376,250.13,192130,90.90909091,210,False,False,False,H,H,0
20493,0,0.0,0.0,0,0.0,,,,200,15,23.02,219.6,0,,Force Sensor 3,0,0,359.81,-57.94,-2.06,3.75,-1278.25,2.19,2.64,0.08,-6.04,72.69,34.88,-24.69,0.92,0.01,0.39,0.0,29,-196247552,235.7,192143,55.55555556,226,False,False,False,H,H,0
20509,0,0.0,0.0,0,0.0,,,,200,15,22.63,219.68,0,,Force Sensor 3,0,0,359.94,-45.75,-1.56,3.06,-1232.06,1.81,1.98,-0.3,-7.6,72.69,34.88,-24.69,0.96,0.01,0.29,0.0,29,-220561408,174.86,192159,62.5,242,False,False,False,H,H,0
20523,0,0.0,0.0,0,0.0,,,,200,15,22.61,214.63,0,,Force Sensor 3,0,0,0.19,-22.0,-1.25,4.0,-1229.63,1.94,1.31,0.39,-7.44,72.69,34.88,-24.69,0.98,0.01,0.19,0.0,29,-218071040,112.59,192169,76.92307692,256,False,False,False,H,H,0
20538,0,0.0,0.0,0,0.0,,,,200,15,22.86,214.41,0,,Force Sensor 3,0,0,0.31,-10.25,-1.25,3.06,-1217.06,2.31,1.46,0.21,-7.98,16.5,42.56,-68.5,1.0,0.01,0.09,0.0,29,-211582976,-12.56,192182,62.5,271,False,False,False,H,H,0
20556,0,0.0,0.0,0,0.0,,,,200,15,22.72,209.36,0,,Force Sensor 3,0,0,0.37,1.25,-1.25,2.94,-1202.44,1.81,1.55,0.16,-8.84,16.5,42.56,-68.5,0.99,0.01,-0.11,0.0,29,-222527488,-126.64,192195,62.5,289,False,False,False,H,H,0
20569,0,17.48,0.0,0,0.0,,,,200,15,23.1,214.41,0,,Force Sensor 3,0,0,0.62,24.37,-1.44,3.44,-1192.13,2.25,1.75,-0.2,-10.17,16.5,42.56,-68.5,0.98,0.01,-0.21,-0.01,29,-209190912,-264.85,192210,76.92307692,302,False,False,False,H,H,0
20584,0,0.0,0.0,0,0.0,,,,200,15,22.84,211.89,0,,Force Sensor 3,0,0,0.75,35.88,-1.62,3.19,-1198.06,1.87,3.11,0.3,-9.94,16.5,42.56,-68.5,0.92,0.01,-0.4,-0.01,29,-212959232,-396.54,192221,66.66666667,317,False,False,False,H,H,0
20597,0,0.0,0.0,0,0.0,,,,200,15,22.96,204.46,0,,Force Sensor 3,0,0,0.88,47.5,-2.0,3.81,-1200.63,2.25,0.92,-0.31,-10.43,-50.0,48.38,-44.25,0.87,0.01,-0.49,-0.01,29,-224821248,-489.96,192234,76.92307692,330,False,False,False,H,H,0
20612,0,0.0,0.0,0,0.0,,,,200,15,23.2,204.32,0,,Force Sensor 3,0,0,1.0,58.88,-2.62,2.94,-1172.56,1.81,-0.73,0.42,-11.48,-50.0,48.38,-44.25,0.82,0.01,-0.58,-0.01,29,-220233728,-605.23,192247,58.82352941,345,False,False,False,H,H,0
20629,0,0.0,0.0,0,0.0,,,,200,15,23.33,199.61,0,,Force Sensor 3,0,0,1.31,81.62,-9.31,4.12,-1189.44,2.5,0.87,-0.37,-10.13,-50.0,48.38,-44.25,0.69,0.01,-0.73,-0.01,29,-221446144,-657.86,192261,58.82352941,362,False,False,False,H,H,0
20645,0,0.0,0.0,0,0.0,,,,200,15,23.57,197.02,0,,Force Sensor 3,0,0,1.5,86.44,-178.62,3.75,-1192.25,2.44,-2.25,0.25,-9.73,-50.0,48.38,-44.25,0.61,0.01,-0.79,-0.01,29,-219381760,-711.92,192273,66.66666667,378,False,False,False,H,H,0
20661,0,0.0,0.0,0,0.0,,,,200,15,23.83,196.95,0,,Force Sensor 3,0,0,1.75,74.87,-174.94,3.31,-1219.94,2.31,-2.65,0.05,-11.61,-73.87,47.69,18.5,0.52,0.01,-0.85,-0.01,29,-222756864,-711.7,192286,62.5,394,False,False,False,H,H,0
20673,0,0.0,0.0,0,0.0,,,,200,15,23.71,192.03,0,,Force Sensor 3,0,0,2.62,50.81,-178.0,3.25,-1258.56,2.81,-2.73,-0.23,-10.57,-73.87,47.69,18.5,0.43,0.0,-0.9,-0.01,29,-219185152,-688.5,192299,90.90909091,406,False,False,False,H,H,0
20691,0,0.0,0.0,0,0.0,,,,200,15,23.96,197.09,0,,Force Sensor 3,0,0,359.62,38.38,-178.44,3.69,-1289.19,2.37,-2.83,0.05,-10.27,-73.87,47.69,18.5,0.22,0.0,-0.97,-0.01,29,-213778432,-630.82,192315,55.55555556,424,False,False,False,H,H,0
20707,0,0.0,0.0,0,0.0,,,,200,15,23.84,191.97,0,,Force Sensor 3,0,0,359.75,25.81,-178.69,3.62,-1301.88,2.37,-2.62,-0.16,-9.85,-27.37,40.69,69.0,0.11,0.0,-0.99,-0.01,29,-212762624,-531.21,192325,62.5,440,False,False,False,H,H,0
20719,0,0.0,0.0,0,0.0,,,,200,15,23.97,197.09,0,,Force Sensor 3,0,0,359.94,13.13,-178.81,3.19,-1337.31,2.37,-1.93,-0.2,-9.46,-27.37,40.69,69.0,0.0,0.0,-1.0,-0.01,29,-222003200,-416.06,192338,76.92307692,452,False,False,False,H,H,0
20736,0,0.0,0.0,0,0.0,,,,200,15,23.71,199.55,0,,Force Sensor 3,0,0,0.19,-12.5,-178.94,4.19,-1329.25,2.56,-2.79,-0.2,-8.08,-27.37,40.69,69.0,-0.11,0.0,-0.99,-0.01,29,-214204416,-260.19,192351,66.66666667,469,False,False,False,H,H,0
20748,0,0.0,0.0,0,0.0,,,,200,15,23.59,204.39,0,,Force Sensor 3,0,0,0.37,-25.44,-178.87,3.5,-1342.88,3.19,0.42,-0.11,-7.68,-27.37,40.69,69.0,-0.33,0.0,-0.94,-0.01,29,-211353600,-131.1,192367,76.92307692,481,False,False,False,H,H,0
20764,0,0.0,0.0,0,0.0,,,,200,15,23.09,214.48,0,,Force Sensor 3,0,0,358.12,-50.81,-178.44,3.87,-1305.88,2.56,-1.84,-0.21,-7.26,54.56,32.69,47.5,-0.43,-0.01,-0.9,-0.01,29,-210010112,6.33,192377,62.5,497,False,False,False,H,H,0
20780,0,0.0,0.0,0,0.0,,,,200,15,22.83,212.18,0,,Force Sensor 3,0,0,358.62,-63.5,-177.75,3.06,-1315.19,3.0,1.51,-0.18,-6.19,54.56,32.69,47.5,-0.53,-0.01,-0.85,-0.01,29,-216793088,108.45,192390,58.82352941,513,False,False,False,H,H,0
20796,0,0.0,0.0,0,0.0,,,,200,15,22.94,217.23,0,,Force Sensor 3,0,0,359.0,-75.94,-175.81,3.06,-1291.88,2.19,-1.26,0.0,-6.3,54.56,32.69,47.5,-0.7,-0.01,-0.72,0.0,29,-214958080,199.97,192406,62.5,529,False,False,False,H,H,0
20811,0,0.0,0.0,0,0.0,,,,200,15,22.3,212.25,0,,Force Sensor 3,0,0,359.5,-78.75,-5.37,2.81,-1300.75,2.75,2.52,-0.08,-5.5,54.56,32.69,47.5,-0.77,-0.01,-0.64,0.0,29,-219316224,241.61,192417,62.5,544,False,False,False,H,H,0
20826,0,0.0,0.0,0,0.0,,,,200,15,22.91,214.63,0,,Force Sensor 3,0,0,359.69,-66.69,-2.69,3.19,-1254.0,1.81,2.26,-0.05,-5.67,70.19,34.56,-29.25,-0.84,-0.01,-0.55,0.0,29,-215220224,247.32,192429,71.42857143,559,False,False,False,H,H,0
20841,0,0.0,0.0,0,0.0,,,,200,15,22.78,217.01,0,,Force Sensor 3,0,0,359.81,-54.75,-1.87,3.37,-1239.06,2.44,1.64,-0.01,-6.33,70.19,34.56,-29.25,-0.93,-0.01,-0.37,0.0,29,-221577216,226.91,192442,62.5,574,False,False,False,H,H,0
20858,0,0.0,0.0,0,0.0,,,,200,15,22.66,209.51,0,,Force Sensor 3,0,0,359.94,-43.0,-1.56,2.87,-1219.44,2.19,3.39,0.38,-6.56,70.19,34.56,-29.25,-0.96,-0.01,-0.27,0.0,29,-223281152,164.83,192459,83.33333333,591,False,False,False,H,H,0
20870,0,0.0,0.0,0,0.0,,,,200,15,22.9,211.96,0,,Force Sensor 3,0,0,0.19,-19.75,-1.25,3.81,-1209.13,2.19,3.45,-0.59,-7.1,70.19,34.56,-29.25,-0.99,-0.01,-0.17,0.0,29,-216104960,101.65,192469,58.82352941,603,False,False,False,H,H,0
20886,0,0.0,0.0,0,0.0,,,,200,15,22.89,199.61,0,,Force Sensor 3,0,0,0.31,-8.25,-1.25,3.06,-1192.44,2.06,2.03,0.56,-7.28,12.06,43.69,-68.06,-1.0,-0.01,-0.07,0.0,29,-212959232,-27.88,192481,62.5,619,False,False,False,H,H,0
20903,0,0.0,0.0,0,0.0,,,,200,15,23.51,199.61,0,,Force Sensor 3,0,0,0.44,3.19,-1.25,3.0,-1190.88,1.69,4.42,-0.37,-8.29,12.06,43.69,-68.06,-0.99,-0.01,0.13,0.0,29,-212566016,-138.19,192494,62.5,636,False,False,False,H,H,0
20916,0,0.0,0.0,0,0.0,,,,200,15,23.38,196.82,0,,Force Sensor 3,0,0,0.5,14.56,-1.31,3.12,-1155.63,1.94,0.77,0.34,-8.97,12.06,43.69,-68.06,-0.97,-0.01,0.22,0.01,28,-215384064,-278.25,192510,83.33333333,649,False,False,False,H,H,0
20931,0,0.0,0.0,0,0.0,,,,200,15,23.65,192.03,0,,Force Sensor 3,0,0,0.75,36.88,-1.69,3.56,-1158.81,1.44,2.1,-0.32,-8.99,12.06,43.69,-68.06,-0.95,-0.01,0.32,0.01,28,-220266496,-389.23,192520,62.5,664,False,False,False,H,H,0
20948,0,0.0,0.0,0,0.0,,,,200,15,23.89,194.3,0,,Force Sensor 3,0,0,0.88,48.13,-2.0,3.5,-1163.44,2.5,3.06,-0.25,-9.58,-52.19,48.38,-42.25,-0.91,-0.01,0.41,0.01,28,-224854016,-500.17,192533,58.82352941,681,False,False,False,H,H,0
20965,0,0.0,0.0,0,0.0,,,,200,15,23.89,189.38,0,,Force Sensor 3,0,0,1.0,59.31,-2.69,3.5,-1196.63,2.0,-2.12,0.13,-10.49,-52.19,48.38,-42.25,-0.81,-0.01,0.58,0.01,28,-218955776,-599.29,192546,76.92307692,698,False,False,False,H,H,0
20977,0,0.0,0.0,0,0.0,,,,200,15,24.04,189.64,0,,Force Sensor 3,0,0,1.31,82.87,-11.06,3.87,-1260.13,2.62,-0.02,0.15,-12.09,-52.19,48.38,-42.25,-0.67,-0.01,0.74,0.01,28,-215646208,-665.6,192561,58.82352941,710,False,False,False,H,H,0
20992,0,0.0,0.0,0,0.0,,,,200,15,24.03,192.1,0,,Force Sensor 3,0,0,1.56,84.44,-178.62,3.56,-1276.75,2.62,-1.72,-0.3,-12.31,-52.19,48.38,-42.25,-0.67,-0.01,0.74,0.01,28,-220528640,-712.98,192572,90.90909091,725,False,False,False,H,H,0
21006,0,0.0,0.0,0,0.0,,,,200,15,23.91,197.36,0,,Force Sensor 3,0,0,1.87,72.0,-175.75,4.06,-1300.19,2.62,-1.94,0.22,-11.54,-72.69,48.06,19.56,-0.5,0.0,0.87,0.01,28,-219250688,-710.17,192585,58.82352941,739,False,False,False,H,H,0
21022,0,0.0,0.0,0,0.0,,,,200,15,23.3,214.48,0,,Force Sensor 3,0,0,2.87,46.75,-178.19,3.31,-1317.63,2.81,-3.01,-0.06,-11.59,-72.69,48.06,19.56,-0.4,0.0,0.92,0.01,28,-211648512,-678.57,192598,58.82352941,755,False,False,False,H,H,0
21039,0,0.0,0.0,0,0.0,,,,200,15,22.78,212.18,0,,Force Sensor 3,0,0,359.69,33.88,-178.56,3.75,-1333.88,2.5,-1.0,-0.14,-10.7,-72.69,48.06,19.56,-0.18,0.0,0.98,0.01,28,-209944576,-606.69,192614,66.66666667,772,False,False,False,H,H,0
21051,0,-6.01,0.0,0,0.0,,,,200,15,22.89,217.08,0,,Force Sensor 3,0,0,359.81,21.12,-178.75,3.62,-1325.56,2.75,-3.57,-0.09,-9.56,-23.0,40.38,71.75,-0.07,0.0,1.0,0.01,28,-218431488,-509.37,192625,76.92307692,784,False,False,False,H,H,0
21067,0,0.0,0.0,0,0.0,,,,200,15,22.64,219.83,0,,Force Sensor 3,0,0,0.0,8.13,-178.87,3.44,-1346.44,2.62,-2.78,-0.05,-8.65,-23.0,40.38,71.75,0.04,0.0,1.0,0.01,28,-214564864,-372.75,192638,62.5,800,False,False,False,H,H,0
21082,0,0.0,0.0,0,0.0,,,,200,15,22.76,219.68,0,,Force Sensor 3,0,0,0.25,-17.81,-178.87,3.94,-1350.81,2.94,-2.09,-0.27,-8.83,-23.0,40.38,71.75,0.15,0.0,0.99,0.01,28,-219381760,-228.35,192651,62.5,815,False,False,False,H,H,0
21099,0,0.0,0.0,0,0.0,,,,200,15,22.48,227.1,0,,Force Sensor 3,0,0,0.44,-30.87,-178.81,3.37,-1357.63,2.87,-1.33,-0.09,-8.45,-23.0,40.38,71.75,0.37,0.01,0.93,0.01,28,-199032832,-90.14,192666,71.42857143,832,False,False,False,H,H,0
21112,0,0.0,0.0,0,0.0,,,,200,15,22.1,214.7,0,,Force Sensor 3,0,0,358.37,-56.38,-178.19,3.44,-1320.63,2.87,-1.68,0.0,-6.61,59.19,32.69,40.5,0.47,0.01,0.88,0.01,28,-216399872,32.68,192677,66.66666667,845,False,False,False,H,H,0
21129,0,0.0,0.0,0,0.0,,,,200,15,22.57,219.53,0,,Force Sensor 3,0,0,358.81,-69.0,-177.19,3.06,-1307.75,2.5,2.91,-0.2,-6.95,59.19,32.69,40.5,0.57,0.01,0.82,0.01,28,-218267648,134.36,192690,58.82352941,862,False,False,False,H,H,0
21145,0,0.0,0.0,0,0.0,,,,200,15,22.45,206.84,0,,Force Sensor 3,0,0,359.12,-81.19,-173.31,3.5,-1271.44,2.25,0.62,-0.03,-4.87,59.19,32.69,40.5,0.73,0.01,0.68,0.0,28,-216104960,211.2,192703,62.5,878,False,False,False,H,H,0
21160,0,0.0,0.0,0,0.0,,,,200,15,23.08,207.05,0,,Force Sensor 3,0,0,359.37,-86.25,-1.0,3.19,-1238.31,1.94,2.17,-0.02,-5.63,59.19,32.69,40.5,0.85,0.01,0.52,0.0,28,-215875584,239.41,192720,62.5,893,False,False,False,H,H,0
21174,0,0.0,0.0,0,0.0,,,,200,15,23.07,207.12,0,,Force Sensor 3,0,0,359.75,-62.75,-2.37,3.37,-1213.25,2.0,1.19,-0.14,-5.89,67.56,34.88,-34.06,0.9,0.01,0.43,0.0,28,-210698240,245.12,192730,76.92307692,907,False,False,False,H,H,0
21190,0,0.0,0.0,0,0.0,,,,200,15,23.57,197.22,0,,Force Sensor 3,0,0,359.87,-51.0,-1.75,2.87,-1219.44,2.31,4.99,-0.19,-5.66,67.56,34.88,-34.06,0.94,0.01,0.34,0.0,28,-222003200,206.88,192742,62.5,923,False,False,False,H,H,0
21206,0,0.0,0.0,0,0.0,,,,200,15,23.56,199.61,0,,Force Sensor 3,0,0,0.0,-39.44,-1.5,3.44,-1197.06,1.69,3.62,0.18,-6.69,67.56,34.88,-34.06,0.97,0.01,0.24,0.0,28,-216924160,157.31,192755,76.92307692,939,False,False,False,H,H,0
21219,0,0.0,0.0,0,0.0,,,,200,15,23.44,196.82,0,,Force Sensor 3,0,0,0.25,-16.31,-1.25,2.94,-1199.88,2.25,4.52,0.41,-6.77,67.56,34.88,-34.06,0.99,0.01,0.14,0.0,28,-219938816,69.79,192769,62.5,952,False,False,False,H,H,0
21235,0,0.0,0.0,0,0.0,,,,200,15,23.96,194.43,0,,Force Sensor 3,0,0,0.31,-5.0,-1.25,3.25,-1174.94,1.75,2.33,-0.55,-8.24,7.69,44.69,-68.5,1.0,0.01,0.04,0.0,28,-217415680,-49.75,192781,62.5,968,False,False,False,H,H,0
21252,0,0.0,0.0,0,0.0,,,,200,15,23.71,192.1,0,,Force Sensor 3,0,0,0.44,6.37,-1.31,3.5,-1183.44,1.81,2.67,0.55,-8.16,7.69,44.69,-68.5,0.99,0.01,-0.15,-0.01,28,-218923008,-166.85,192794,62.5,985,False,False,False,H,H,0
21264,0,0.0,0.0,0,0.0,,,,200,15,23.83,192.23,0,,Force Sensor 3,0,0,0.56,17.69,-1.37,3.31,-1163.38,1.75,2.04,-0.57,-9.88,7.69,44.69,-68.5,0.97,0.01,-0.25,-0.01,28,-210665472,-307.9,192807,83.33333333,997,False,False,False,H,H,0
21280,0,0.0,0.0,0,0.0,,,,200,15,23.83,199.61,0,,Force Sensor 3,0,0,0.81,40.5,-1.75,4.19,-1200.13,1.81,0.48,0.44,-10.12,7.69,44.69,-68.5,0.94,0.01,-0.35,-0.01,28,-226787328,-414.87,192821,55.55555556,1013,False,False,False,H,H,0
21296,0,0.0,0.0,0,0.0,,,,200,15,23.22,207.05,0,,Force Sensor 3,0,0,0.94,52.44,-2.25,3.25,-1238.25,2.62,1.7,-0.4,-10.33,-55.5,49.06,-39.56,0.85,0.01,-0.53,-0.01,28,-221511680,-543.54,192833,71.42857143,1029,False,False,False,H,H,0
21312,0,0.0,0.0,0,0.0,,,,200,15,23.08,214.63,0,,Force Sensor 3,0,0,1.06,64.44,-3.19,4.12,-1293.44,2.62,-0.52,-0.21,-12.34,-55.5,49.06,-39.56,0.78,0.01,-0.62,-0.01,28,-217088000,-631.45,192846,62.5,1045,False,False,False,H,H,0
21324,0,0.0,0.0,0,0.0,,,,200,15,22.69,219.68,0,,Force Sensor 3,0,0,1.44,88.56,-1.31,4.19,-1321.44,2.69,-0.89,0.01,-11.8,-55.5,49.06,-39.56,0.71,0.01,-0.71,-0.01,28,-213024768,-698.18,192859,76.92307692,1057,False,False,False,H,H,0
21341,0,-0.09,0.0,0,0.0,,,,200,15,22.43,219.53,0,,Force Sensor 3,0,0,1.75,77.31,-173.94,3.81,-1336.56,2.69,-0.39,-0.12,-11.97,-55.5,49.06,-39.56,0.53,0.01,-0.85,-0.01,28,-211910656,-728.43,192872,55.55555556,1074,False,False,False,H,H,0
21358,0,0.0,0.0,0,0.0,,,,200,15,22.42,221.9,0,,Force Sensor 3,0,0,2.06,64.44,-177.0,4.06,-1339.63,2.87,-1.25,-0.05,-11.86,-71.69,47.25,27.5,0.44,0.0,-0.9,-0.01,28,-214532096,-712.01,192885,66.66666667,1091,False,False,False,H,H,0
21370,0,0.0,0.0,0,0.0,,,,200,15,22.29,219.75,0,,Force Sensor 3,0,0,359.62,38.56,-178.44,3.69,-1351.0,2.69,-2.71,-0.02,-11.21,-71.69,47.25,27.5,0.33,0.0,-0.94,-0.01,28,-215318528,-661.71,192898,76.92307692,1103,False,False,False,H,H,0
21386,0,0.0,0.0,0,0.0,,,,200,15,22.39,221.98,0,,Force Sensor 3,0,0,359.75,25.56,-178.69,3.75,-1347.44,2.75,-5.45,0.0,-10.36,-71.69,47.25,27.5,0.22,0.0,-0.98,-0.01,28,-213188608,-570.49,192913,58.82352941,1119,False,False,False,H,H,0
21403,0,0.0,0.0,0,0.0,,,,200,15,21.99,217.01,0,,Force Sensor 3,0,0,359.94,12.5,-178.81,3.62,-1357.94,2.69,-2.74,0.0,-10.54,-12.06,38.56,73.0,-0.01,0.0,-1.0,-0.01,28,-215187456,-450.45,192924,66.66666667,1136,False,False,False,H,H,0
21419,0,0.0,0.0,0,0.0,,,,200,15,22.49,217.01,0,,Force Sensor 3,0,0,0.06,-0.62,-178.87,3.75,-1364.25,2.62,-1.11,-0.32,-9.54,-12.06,38.56,73.0,-0.12,0.0,-0.99,-0.01,28,-214302720,-307.72,192937,76.92307692,1152,False,False,False,H,H,0
21431,0,0.0,0.0,0,0.0,,,,200,15,22.48,207.19,0,,Force Sensor 3,0,0,0.37,-26.87,-178.81,3.62,-1371.5,3.19,-0.57,-0.29,-7.82,-12.06,38.56,73.0,-0.23,0.0,-0.97,-0.01,28,-218202112,-164.22,192950,62.5,1164,False,False,False,H,H,0
21447,0,0.0,0.0,0,0.0,,,,200,15,23.36,201.8,0,,Force Sensor 3,0,0,0.56,-39.75,-178.69,3.69,-1333.19,2.44,-0.54,0.03,-6.58,-12.06,38.56,73.0,-0.44,-0.01,-0.9,-0.01,28,-214597632,-34.19,192965,62.5,1180,False,False,False,H,H,0
21461,0,0.0,0.0,0,0.0,,,,200,15,23.24,196.95,0,,Force Sensor 3,0,0,358.69,-64.37,-177.62,3.12,-1261.44,2.5,1.21,0.0,-4.66,65.75,32.38,30.87,-0.53,-0.01,-0.85,-0.01,28,-204570624,74.33,192976,66.66666667,1194,False,False,False,H,H,0
21477,0,0.0,0.0,0,0.0,,,,200,15,23.48,191.84,0,,Force Sensor 3,0,0,359.0,-76.19,-175.75,3.06,-1223.0,1.94,-0.68,-0.22,-4.93,65.75,32.38,30.87,-0.62,-0.01,-0.79,-0.01,28,-212697088,162.7,192989,66.66666667,1210,False,False,False,H,H,0
21494,0,0.0,0.0,0,0.0,,,,200,15,23.85,187.17,0,,Force Sensor 3,0,0,359.25,-87.81,-178.94,3.19,-1228.81,2.69,0.99,-0.05,-5.26,65.75,32.38,30.87,-0.76,-0.01,-0.64,0.0,28,-214335488,219.31,193002,66.66666667,1227,False,False,False,H,H,0
21507,0,0.0,0.0,0,0.0,,,,200,15,23.99,186.98,0,,Force Sensor 3,0,0,359.44,-80.12,-6.12,2.87,-1211.5,2.06,1.73,-0.15,-4.4,65.75,32.38,30.87,-0.82,-0.01,-0.57,0.0,28,-216760320,235.46,193018,83.33333333,1240,False,False,False,H,H,0
21520,0,0.0,0.0,0,0.0,,,,200,15,24.0,186.98,0,,Force Sensor 3,0,0,359.81,-57.63,-2.06,3.19,-1170.56,2.0,0.84,0.08,-5.22,62.5,36.69,-42.25,-0.88,-0.01,-0.48,0.0,28,-206209024,229.64,193028,58.82352941,1253,False,False,False,H,H,0
21544,0,0.0,0.0,0,0.0,,,,200,15,23.62,197.09,0,,Force Sensor 3,0,0,359.94,-46.38,-1.62,2.69,-1164.88,1.81,4.76,-0.1,-5.52,62.5,36.69,-42.25,-0.95,-0.01,-0.3,0.0,28,-213057536,186.7,193041,62.5,1277,False,False,False,H,H,0
21557,0,0.0,0.0,0,0.0,,,,200,15,23.51,199.55,0,,Force Sensor 3,0,0,0.06,-35.31,-1.44,3.06,-1144.0,1.94,4.21,0.23,-5.41,62.5,36.69,-42.25,-0.98,-0.01,-0.21,0.0,28,-217055232,139.29,193054,71.42857143,1290,False,False,False,H,H,0
21567,0,0.0,0.0,0,0.0,,,,200,15,23.39,204.46,0,,Force Sensor 3,0,0,0.13,-24.31,-1.31,2.56,-1146.81,2.06,4.02,0.39,-6.52,62.5,36.69,-42.25,-0.99,-0.01,-0.12,0.0,28,-213712896,34.11,193068,62.5,1300,False,False,False,H,H,0
