Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
8220,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.93,388.34,0,0.01,Force Sensor 3,1,0,44.69,50.81,1.56,5.87,2029.75,4.19,-9.41,0.16,-25.2,76.69,50.19,-9.0,-0.76,0.23,0.53,0.31,26,-214532096,74.94,6191469,,0,False,False,True,A,D,3
8232,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.8,386.09,0,0.01,Force Sensor 3,1,0,44.38,70.56,3.06,6.25,2029.75,4.06,-9.41,0.16,-25.2,76.69,50.19,-9.0,-0.65,0.28,0.65,0.26,26,-213417984,-8.32,6191484,71.42857142857143,12,False,False,True,A,D,3
8246,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.91,386.09,0,0.01,Force Sensor 3,1,0,43.38,69.69,176.81,6.62,2029.75,3.94,-2.96,0.34,-19.53,76.69,50.19,-9.0,-0.39,0.35,0.84,0.15,26,-218562560,-245.17,6191496,62.5,26,False,False,True,A,D,3
8262,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.01,389.0,0,0.01,Force Sensor 3,1,0,42.44,49.94,178.19,7.06,2029.75,3.37,-3.12,0.42,-19.84,76.69,50.19,-9.0,-0.24,0.37,0.89,0.09,26,-220299264,-527.48,6191508,62.5,42,False,False,True,A,D,3
8276,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.79,393.75,0,0.01,Force Sensor 3,1,0,45.25,30.12,178.56,7.0,2029.75,4.12,4.8,0.11,-22.32,76.69,50.19,-9.0,-0.09,0.38,0.92,0.02,26,-221184000,-784.46,6191517,76.92307692307692,56,False,False,True,A,D,3
8292,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.56,398.49,0,0.01,Force Sensor 3,1,0,45.0,10.31,178.62,7.5,2029.75,3.94,14.21,0.13,-26.98,-30.87,62.5,-57.56,0.07,0.38,0.92,-0.04,26,-217808896,-923.52,6191530,58.82352941176471,72,False,False,True,A,D,3
8309,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.29,403.51,0,0.01,Force Sensor 3,1,0,44.81,-9.38,178.56,7.94,2029.75,4.87,13.81,0.36,-30.49,-30.87,62.5,-57.56,0.23,0.37,0.89,-0.11,26,-220463104,-935.2,6191544,66.66666666666667,89,False,False,True,A,D,3
8321,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.07,405.74,0,0.01,Force Sensor 3,1,0,48.31,-49.0,177.75,7.06,2029.75,5.5,10.49,0.34,-32.61,-30.87,62.5,-57.56,0.38,0.34,0.84,-0.17,26,-211419136,-821.31,6191556,76.92307692307692,101,False,False,True,A,D,3
8336,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.95,408.38,0,0.01,Force Sensor 3,1,0,47.31,-68.75,175.87,6.81,2029.75,4.56,11.14,0.46,-35.51,-30.87,62.5,-57.56,0.52,0.31,0.76,-0.23,26,-206503936,-559.84,6191569,66.66666666666667,116,False,False,True,A,D,3
8353,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.82,410.89,0,0.01,Force Sensor 3,1,0,46.75,-88.0,178.5,7.25,2029.75,4.62,8.16,0.14,-38.7,-47.0,58.19,67.56,0.75,0.22,0.54,-0.32,26,-212828160,-295.98,6191582,58.82352941176471,133,False,False,True,A,D,3
8367,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.17,405.88,0,0.01,Force Sensor 3,1,0,46.0,-51.69,2.06,5.5,2029.75,4.5,-0.16,0.53,-38.87,-47.0,58.19,67.56,0.83,0.16,0.41,-0.35,26,-208338944,-75.47,6191595,66.66666666666667,147,False,False,True,A,D,3
8386,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.93,410.61,0,0.01,Force Sensor 3,1,0,45.69,-31.94,1.44,6.25,2029.75,4.62,-1.12,-0.11,-37.35,-47.0,58.19,67.56,0.92,0.03,0.1,-0.38,26,-209321984,67.96,6191608,66.66666666666667,166,False,False,True,A,D,3
8398,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.69,408.52,0,0.01,Force Sensor 3,1,0,45.44,-12.13,1.19,5.69,2029.75,4.25,-1.23,-0.04,-31.99,-47.0,58.19,67.56,0.92,-0.03,-0.06,-0.38,26,-213549056,66.1,6191621,62.5,178,False,False,True,A,D,3
8414,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.79,410.75,0,0.01,Force Sensor 3,1,0,45.19,7.62,1.12,6.37,2029.75,3.62,-5.08,0.54,-26.94,77.19,50.25,-4.87,0.9,-0.1,-0.22,-0.37,26,-218005504,-50.21,6191634,66.66666666666667,194,False,False,True,A,D,3
8427,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.67,405.88,0,0.01,Force Sensor 3,1,0,44.75,47.19,1.5,6.37,2029.75,3.5,-7.39,0.15,-26.6,77.19,50.25,-4.87,0.77,-0.22,-0.51,-0.32,26,-232914944,-272.65,6191647,76.92307692307692,207,False,False,True,A,D,3
8443,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.41,393.48,0,0.01,Force Sensor 3,1,0,44.44,67.0,2.62,6.31,2029.75,4.19,0.0,0.82,-24.18,77.19,50.25,-4.87,0.67,-0.27,-0.63,-0.27,26,-228491264,-562.08,6191660,58.82352941176471,223,False,False,True,A,D,3
8460,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.54,388.6,0,0.01,Force Sensor 3,1,0,44.06,86.62,1.0,6.06,2029.75,3.25,-2.24,0.0,-26.06,-20.75,63.5,-62.75,0.55,-0.31,-0.74,-0.22,26,-227606528,-785.65,6191673,62.5,240,False,False,True,A,D,3
8476,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.9,385.96,0,0.01,Force Sensor 3,1,0,42.63,53.5,178.0,7.19,2029.75,4.37,3.32,-0.01,-30.07,-20.75,63.5,-62.75,0.42,-0.35,-0.82,-0.16,26,-224460800,-920.02,6191686,62.5,256,False,False,True,A,D,3
8489,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.94,383.85,0,0.01,Force Sensor 3,1,0,45.31,33.75,178.44,7.75,2029.75,4.81,-0.23,0.45,-30.0,-20.75,63.5,-62.75,0.12,-0.38,-0.92,-0.04,26,-217939968,-938.29,6191699,76.92307692307692,269,False,False,True,A,D,3
8506,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.05,385.57,0,0.01,Force Sensor 3,1,0,45.06,13.94,178.56,6.75,2029.75,4.94,4.15,0.44,-29.29,-20.75,63.5,-62.75,-0.04,-0.38,-0.92,0.03,26,-211058688,-813.76,6191712,66.66666666666667,286,False,False,True,A,D,3
8518,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.97,380.95,0,0.01,Force Sensor 3,1,0,44.69,-25.56,178.31,7.25,2029.75,4.87,2.07,0.08,-30.21,-62.88,61.38,56.0,-0.2,-0.37,-0.9,0.1,26,-206635008,-545.18,6191725,71.42857142857143,298,False,False,True,A,D,3
8533,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.21,381.08,0,0.01,Force Sensor 3,1,0,48.69,-45.38,177.81,7.25,2029.75,5.37,0.24,0.6,-32.01,-62.88,61.38,56.0,-0.49,-0.32,-0.78,0.22,26,-205783040,-266.88,6191738,62.5,313,False,False,True,A,D,3
8551,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.57,393.88,0,0.01,Force Sensor 3,1,0,47.5,-65.12,176.44,6.5,2029.75,5.81,3.48,-0.14,-31.14,-62.88,61.38,56.0,-0.62,-0.28,-0.68,0.27,26,-209715200,-52.23,6191751,58.82352941176471,331,False,False,True,A,D,3
8566,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.58,403.23,0,0.01,Force Sensor 3,1,0,46.38,-75.06,5.44,6.06,2029.75,4.87,0.94,0.76,-30.93,-62.88,61.38,56.0,-0.73,-0.23,-0.57,0.31,26,-205848576,67.12,6191764,66.66666666666667,346,False,False,True,A,D,3
8580,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.11,405.88,0,0.01,Force Sensor 3,1,0,46.06,-55.31,2.31,5.87,2029.75,4.37,4.51,0.0,-30.63,74.37,49.69,11.0,-0.88,-0.11,-0.29,0.37,26,-213778432,50.28,6191777,83.33333333333333,360,False,False,True,A,D,3
8596,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.0,403.37,0,0.01,Force Sensor 3,1,0,45.75,-35.56,1.5,6.44,2029.75,4.06,6.39,-0.03,-32.76,74.37,49.69,11.0,-0.91,-0.04,-0.13,0.38,26,-212860928,-115.94,6191790,55.55555555555557,376,False,False,True,A,D,3
8612,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.1,401.54,0,0.01,Force Sensor 3,1,0,45.5,-15.75,1.19,6.37,2029.75,4.19,2.42,0.89,-34.38,74.37,49.69,11.0,-0.92,0.02,0.03,0.38,26,-217710592,-390.37,6191803,66.66666666666667,392,False,False,True,A,D,3
8628,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.19,405.88,0,0.01,Force Sensor 3,1,0,45.06,23.81,1.12,7.25,2029.75,3.56,6.24,-0.01,-35.65,74.37,49.69,11.0,-0.9,0.09,0.19,0.38,26,-212238336,-662.31,6191816,83.33333333333333,408,False,False,True,A,D,3
8640,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.97,407.97,0,0.01,Force Sensor 3,1,0,44.81,43.56,1.37,7.56,2029.75,4.12,6.89,0.01,-37.74,-14.5,62.56,-65.56,-0.79,0.21,0.48,0.32,26,-210796544,-872.71,6191830,62.5,420,False,False,True,A,D,3
8653,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.09,410.47,0,0.01,Force Sensor 3,1,0,44.5,63.38,2.25,7.69,2029.75,4.31,0.08,0.32,-37.16,-14.5,62.56,-65.56,-0.69,0.26,0.61,0.28,26,-209485824,-952.11,6191843,71.42857142857143,433,False,False,True,A,D,3
8668,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.73,406.01,0,0.01,Force Sensor 3,1,0,43.63,76.94,175.12,8.19,2029.75,4.37,-5.89,0.79,-36.84,-14.5,62.56,-65.56,-0.58,0.3,0.72,0.23,26,-220233728,-900.9,6191856,58.82352941176471,448,False,False,True,A,D,3
8688,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.84,400.87,0,0.01,Force Sensor 3,1,0,42.81,57.13,177.81,6.5,2029.75,5.25,-3.96,-0.14,-33.73,-14.5,62.56,-65.56,-0.45,0.34,0.81,0.17,26,-210370560,-726.16,6191869,62.5,468,False,False,True,A,D,3
8700,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.2,393.62,0,0.01,Force Sensor 3,1,0,45.31,37.38,178.44,6.87,2029.75,4.87,-4.21,-0.06,-28.23,-62.0,58.88,55.19,-0.15,0.38,0.91,0.05,26,-209027072,-455.03,6191885,71.42857142857143,480,False,False,True,A,D,3
8714,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.57,393.48,0,0.01,Force Sensor 3,1,0,44.94,-2.19,178.56,6.44,2029.75,5.37,-5.8,0.27,-23.0,-62.0,58.88,55.19,0.17,0.37,0.91,-0.08,26,-210108416,-210.4,6191897,76.92307692307692,494,False,False,True,A,D,3
8731,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.57,393.35,0,0.01,Force Sensor 3,1,0,44.75,-22.0,178.44,5.44,2029.75,4.44,-5.02,0.06,-20.77,-62.0,58.88,55.19,0.33,0.35,0.86,-0.15,26,-212697088,-13.97,6191909,55.55555555555557,511,False,False,True,A,D,3
8746,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.58,378.32,0,0.01,Force Sensor 3,1,0,44.5,-41.75,178.0,5.75,2029.75,4.37,-1.24,0.59,-19.08,-62.0,58.88,55.19,0.47,0.32,0.8,-0.21,26,-208404480,69.87,6191921,62.5,526,False,False,True,A,D,3
8763,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.22,376.96,0,0.01,Force Sensor 3,1,0,47.56,-61.56,176.94,5.56,2029.75,4.19,4.47,0.21,-19.44,72.69,49.5,18.0,0.6,0.28,0.7,-0.26,26,-218759168,40.69,6191935,83.33333333333333,543,False,False,True,A,D,3
8776,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.44,383.59,0,0.01,Force Sensor 3,1,0,46.44,-78.69,7.12,6.5,2029.75,3.87,5.97,0.85,-21.91,72.69,49.5,18.0,0.8,0.18,0.46,-0.34,26,-209453056,-128.57,6191947,58.82352941176471,556,False,False,True,A,D,3
8791,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.11,383.98,0,0.01,Force Sensor 3,1,0,46.06,-58.94,2.56,6.62,2029.75,3.69,11.52,-0.05,-27.61,72.69,49.5,18.0,0.87,0.12,0.31,-0.37,26,-215089152,-391.64,6191960,62.5,571,False,False,True,A,D,3
8807,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.12,400.87,0,0.01,Force Sensor 3,1,0,45.81,-39.13,1.62,7.0,2029.75,3.69,10.9,1.17,-38.26,3.0,60.69,-71.19,0.91,0.06,0.16,-0.38,26,-226787328,-676.25,6191973,76.92307692307692,587,False,False,True,A,D,3
8821,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.26,400.32,0,0.01,Force Sensor 3,1,0,45.31,0.37,1.06,7.75,2029.75,3.56,11.94,-0.25,-41.53,3.0,60.69,-71.19,0.91,-0.08,-0.16,-0.38,26,-208830464,-872.94,6191986,66.66666666666667,601,False,False,True,A,D,3
8836,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.29,407.83,0,0.01,Force Sensor 3,1,0,45.06,20.19,1.06,8.13,2029.75,4.75,6.96,0.18,-46.56,3.0,60.69,-71.19,0.87,-0.14,-0.31,-0.36,26,-209944576,-949.88,6191999,58.82352941176471,616,False,False,True,A,D,3
8853,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.91,410.89,0,0.01,Force Sensor 3,1,0,44.81,40.0,1.31,7.5,2029.75,5.31,-5.36,0.77,-43.98,3.0,60.69,-71.19,0.8,-0.2,-0.46,-0.33,26,-213581824,-893.97,6192012,66.66666666666667,633,False,False,True,A,D,3
8869,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.99,405.74,0,0.01,Force Sensor 3,1,0,44.19,79.5,5.62,7.06,2029.75,5.0,-6.11,-0.12,-40.81,-72.19,61.88,41.0,0.71,-0.25,-0.59,-0.29,26,-214630400,-697.56,6192025,66.66666666666667,649,False,False,True,A,D,3
8882,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.01,410.61,0,0.01,Force Sensor 3,1,0,43.69,80.5,173.5,7.19,2029.75,4.69,-12.47,0.09,-37.44,-72.19,61.88,41.0,0.47,-0.33,-0.8,-0.19,26,-207421440,-396.35,6192042,66.66666666666667,662,False,False,True,A,D,3
8895,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.76,398.23,0,0.01,Force Sensor 3,1,0,45.31,40.94,178.37,6.0,2029.75,5.12,-12.52,0.56,-29.04,-72.19,61.88,41.0,0.33,-0.36,-0.86,-0.12,26,-208076800,-150.92,6192054,76.92307692307692,675,False,False,True,A,D,3
8911,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.38,407.69,0,0.01,Force Sensor 3,1,0,45.13,21.19,178.56,6.12,2029.75,5.0,-12.69,0.61,-18.72,-72.19,61.88,41.0,0.17,-0.38,-0.91,-0.06,26,-219316224,24.91,6192064,62.5,691,False,False,True,A,D,3
8927,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.24,403.51,0,0.01,Force Sensor 3,1,0,44.94,1.37,178.62,5.87,2029.75,4.25,-4.23,-0.02,-16.73,66.5,50.06,27.87,0.02,-0.38,-0.92,0.01,26,-209289216,74.47,6192077,62.5,707,False,False,True,A,D,3
8943,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.11,408.8,0,0.01,Force Sensor 3,1,0,44.75,-18.37,178.5,5.75,2029.75,4.06,-4.49,0.81,-14.6,66.5,50.06,27.87,-0.3,-0.36,-0.87,0.14,26,-216465408,-15.76,6192094,71.42857142857143,723,False,False,True,A,D,3
8955,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.84,410.89,0,0.01,Force Sensor 3,1,0,47.75,-57.94,177.19,6.44,2029.75,3.69,14.9,0.29,-16.68,66.5,50.06,27.87,-0.44,-0.33,-0.81,0.2,26,-215580672,-240.14,6192106,66.66666666666667,735,False,False,True,A,D,3
8971,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.73,400.87,0,0.01,Force Sensor 3,1,0,46.94,-77.69,173.12,6.62,2029.75,3.75,15.73,0.37,-22.87,66.5,50.06,27.87,-0.58,-0.29,-0.72,0.25,26,-223346688,-527.46,6192116,62.5,751,False,False,True,A,D,3
8988,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.35,391.11,0,0.01,Force Sensor 3,1,0,46.5,-82.25,10.56,6.31,2029.75,3.56,20.25,0.85,-26.66,4.5,60.56,-69.69,-0.79,-0.19,-0.48,0.33,26,-212336640,-769.8,6192133,62.5,768,False,False,True,A,D,3
9002,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.72,391.11,0,0.01,Force Sensor 3,1,0,45.81,-42.75,1.75,7.19,2029.75,3.94,20.34,0.12,-40.62,4.5,60.56,-69.69,-0.86,-0.13,-0.34,0.36,26,-218398720,-920.99,6192145,66.66666666666667,782,False,False,True,A,D,3
9017,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.73,386.36,0,0.01,Force Sensor 3,1,0,45.56,-22.94,1.25,7.37,2029.75,4.44,9.62,0.45,-44.02,4.5,60.56,-69.69,-0.92,-0.0,-0.03,0.39,26,-210141184,-946.75,6192157,76.92307692307692,797,False,False,True,A,D,3
9033,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.24,383.85,0,0.01,Force Sensor 3,1,0,45.31,-3.19,1.12,7.75,2029.75,4.5,9.64,0.44,-47.3,4.5,60.56,-69.69,-0.92,-0.0,-0.03,0.39,26,-207192064,-853.79,6192168,58.82352941176471,813,False,False,True,A,D,3
9049,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.11,371.3,0,0.01,Force Sensor 3,1,0,45.06,16.56,1.06,6.44,2029.75,5.06,0.32,0.54,-48.43,-72.5,61.5,38.25,-0.88,0.13,0.29,0.36,26,-216891392,-639.9,6192181,62.5,829,False,False,True,A,D,3
9062,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.76,379.21,0,0.01,Force Sensor 3,1,0,44.56,56.19,1.81,6.87,2029.75,5.06,-12.98,0.62,-42.38,-72.5,61.5,38.25,-0.82,0.19,0.43,0.33,26,-208732160,-362.8,6192194,83.33333333333333,842,False,False,True,A,D,3
9078,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.37,381.47,0,0.01,Force Sensor 3,1,0,44.19,75.94,4.25,6.19,2029.75,5.25,-19.2,0.73,-35.48,-72.5,61.5,38.25,-0.73,0.24,0.57,0.3,26,-217415680,-126.21,6192207,58.82352941176471,858,False,False,True,A,D,3
9094,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.54,404.05,0,0.01,Force Sensor 3,1,0,43.75,84.06,178.87,5.5,2029.75,4.69,-17.41,-0.45,-30.29,-72.5,61.5,38.25,-0.5,0.33,0.78,0.2,26,-215252992,28.6,6192220,62.5,874,False,False,True,A,D,3
9110,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.14,405.74,0,0.01,Force Sensor 3,1,0,43.13,64.37,177.31,5.75,2029.75,4.69,-12.09,-0.42,-18.9,59.25,50.06,39.06,-0.35,0.36,0.85,0.14,26,-219414528,68.82,6192234,71.42857142857143,890,False,False,True,A,D,3
9122,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.05,410.89,0,0.01,Force Sensor 3,1,0,45.19,24.75,178.56,6.5,2029.75,3.62,-4.16,0.1,-13.39,59.25,50.06,39.06,-0.2,0.38,0.9,0.07,26,-224231424,-18.04,6192246,71.42857142857143,902,False,False,True,A,D,3
9139,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.79,410.61,0,0.01,Force Sensor 3,1,0,45.0,5.0,178.62,6.62,2029.75,4.19,-3.34,0.62,-14.24,59.25,50.06,39.06,0.11,0.38,0.92,-0.06,26,-231440384,-264.55,6192259,58.82352941176471,919,False,False,True,A,D,3
9157,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.06,413.11,0,0.01,Force Sensor 3,1,0,44.75,-14.75,178.5,6.37,2029.75,4.06,9.02,0.43,-13.97,21.69,59.0,-71.37,0.27,0.36,0.88,-0.13,26,-207290368,-550.98,6192272,62.5,937,False,False,True,A,D,3
9172,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.66,408.66,0,0.01,Force Sensor 3,1,0,44.56,-34.56,178.19,7.44,2029.75,4.19,20.39,-0.05,-26.42,21.69,59.0,-71.37,0.42,0.34,0.82,-0.19,26,-230424576,-797.5,6192286,71.42857142857143,952,False,False,True,A,D,3
9184,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.88,408.52,0,0.01,Force Sensor 3,1,0,47.13,-74.12,174.56,7.25,2029.75,4.19,18.07,0.99,-32.68,21.69,59.0,-71.37,0.67,0.25,0.63,-0.29,26,-222527488,-933.9,6192298,62.5,964,False,False,True,A,D,3
9200,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.88,398.49,0,0.01,Force Sensor 3,1,0,46.63,-85.69,1.37,8.25,2029.75,4.81,14.97,0.73,-43.0,21.69,59.0,-71.37,0.77,0.2,0.51,-0.33,26,-216104960,-936.52,6192311,62.5,980,False,False,True,A,D,3
9217,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.38,398.23,0,0.01,Force Sensor 3,1,0,46.25,-66.12,3.37,6.87,2029.75,5.37,8.94,-0.18,-45.8,-75.87,63.25,27.87,0.85,0.14,0.37,-0.36,26,-210075648,-798.06,6192324,76.92307692307692,997,False,False,True,A,D,3
9229,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.39,400.73,0,0.01,Force Sensor 3,1,0,45.63,-26.56,1.31,7.31,2029.75,4.75,3.98,1.0,-47.81,-75.87,63.25,27.87,0.9,0.08,0.22,-0.38,26,-221052928,-536.74,6192340,62.5,1009,False,False,True,A,D,3
9247,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.38,402.96,0,0.01,Force Sensor 3,1,0,45.38,-6.75,1.12,7.06,2029.75,5.5,-7.96,-0.04,-47.09,-75.87,63.25,27.87,0.92,-0.05,-0.1,-0.38,26,-211550208,-249.72,6192352,62.5,1027,False,False,True,A,D,3
9259,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.16,393.62,0,0.01,Force Sensor 3,1,0,44.88,32.75,1.19,5.87,2029.75,5.12,-15.15,0.16,-42.25,-75.87,63.25,27.87,0.89,-0.12,-0.26,-0.37,26,-210993152,-44.65,6192363,83.33333333333333,1039,False,False,True,A,D,3
9275,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.63,393.22,0,0.01,Force Sensor 3,1,0,44.63,52.56,1.62,5.81,2029.75,4.5,-13.39,0.43,-35.74,56.25,50.88,41.69,0.83,-0.18,-0.41,-0.34,26,-209584128,64.66,6192376,55.55555555555557,1055,False,False,True,A,D,3
9291,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.65,383.72,0,0.01,Force Sensor 3,1,0,44.31,72.31,3.37,5.94,2029.75,3.87,-14.26,0.65,-25.33,56.25,50.88,41.69,0.64,-0.28,-0.66,-0.26,26,-226394112,58.5,6192394,62.5,1071,False,False,True,A,D,3
9305,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.13,381.21,0,0.01,Force Sensor 3,1,0,43.31,67.94,177.0,5.94,2029.75,4.0,-10.05,0.68,-17.42,56.25,50.88,41.69,0.52,-0.32,-0.76,-0.21,26,-204144640,-126.33,6192406,76.92307692307692,1085,False,False,True,A,D,3
9320,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.16,386.09,0,0.01,Force Sensor 3,1,0,42.31,48.19,178.19,6.5,2029.75,3.37,-3.26,0.76,-15.53,56.25,50.88,41.69,0.38,-0.35,-0.84,-0.15,26,-219119616,-373.6,6192416,62.5,1100,False,False,True,A,D,3
9336,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.04,386.09,0,0.01,Force Sensor 3,1,0,45.25,28.37,178.56,7.06,2029.75,3.75,7.0,0.32,-14.57,20.06,59.19,-70.69,0.23,-0.37,-0.89,-0.08,26,-226131968,-647.97,6192429,62.5,1116,False,False,True,A,D,3
9353,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.05,392.17,0,0.01,Force Sensor 3,1,0,45.0,8.56,178.62,6.5,2029.75,3.56,14.17,0.31,-18.85,20.06,59.19,-70.69,-0.09,-0.38,-0.92,0.05,26,-213417984,-857.54,6192445,71.42857142857143,1133,False,False,True,A,D,3
9365,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.75,391.11,0,0.01,Force Sensor 3,1,0,44.63,-30.94,178.31,8.06,2029.75,4.0,14.83,0.23,-24.43,20.06,59.19,-70.69,-0.39,-0.34,-0.84,0.18,26,-217350144,-933.21,6192457,76.92307692307692,1145,False,False,True,A,D,3
9382,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.58,403.51,0,0.01,Force Sensor 3,1,0,48.19,-50.75,177.62,7.69,2029.75,4.75,15.56,0.4,-30.48,20.06,59.19,-70.69,-0.53,-0.31,-0.76,0.23,26,-222068736,-928.11,6192468,55.55555555555557,1162,False,False,True,A,D,3
9397,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.18,405.33,0,0.01,Force Sensor 3,1,0,47.25,-70.5,175.62,6.62,2029.75,4.81,12.25,0.58,-35.02,-77.06,63.06,21.69,-0.65,-0.26,-0.65,0.28,26,-213745664,-766.69,6192481,58.82352941176471,1177,False,False,True,A,D,3
9415,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.71,416.04,0,0.01,Force Sensor 3,1,0,46.69,-88.5,1.37,6.69,2029.75,5.37,5.54,-0.13,-42.28,-77.06,63.06,21.69,-0.75,-0.21,-0.53,0.32,26,-214663168,-506.74,6192496,71.42857142857143,1195,False,False,True,A,D,3
