Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
113758,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.03,252.07,0,,Force Sensor 3,0,0,0.19,-29.81,-1.62,4.5,-1436.31,3.0,-1.91,-0.27,-27.34,-44.88,43.69,62.75,0.97,0.01,0.26,-0.0,27,-216203264,-364.17,320600,,2,False,False,False,H,H,0
113766,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.65,244.51,0,,Force Sensor 3,0,0,0.25,-24.0,-1.56,4.19,-1457.5,4.06,-4.12,-0.22,-26.63,-39.75,44.19,66.25,-0.98,-0.01,-0.21,0.0,27,-212008960,-343.13,320853,71.42857142857143,10,False,False,False,H,H,0
113783,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.03,251.82,0,,Force Sensor 3,0,0,0.44,-9.94,-1.5,4.12,-1458.81,2.81,-4.2,-0.05,-27.0,-39.75,44.19,66.25,-1.0,-0.01,-0.09,0.0,27,-222363648,-196.12,320862,62.5,27,False,False,False,H,H,0
113794,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.66,249.64,0,,Force Sensor 3,0,0,0.56,4.0,-1.56,3.56,-1450.44,2.56,-9.62,-0.49,-25.86,53.0,34.0,49.56,-1.0,-0.01,0.04,0.01,27,-213876736,-45.25,320871,76.92307692307692,38,False,False,False,H,H,0
113810,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.66,259.55,0,,Force Sensor 3,0,0,0.75,18.0,-1.62,4.37,-1457.88,3.62,-11.45,-0.16,-21.63,53.0,34.0,49.56,-0.99,-0.01,0.16,0.01,27,-213778432,75.02,320884,58.82352941176471,54,False,False,False,H,H,0
113827,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.27,256.16,0,,Force Sensor 3,0,0,0.94,32.25,-1.87,3.62,-1477.88,2.44,-18.63,-0.19,-15.38,53.0,34.0,49.56,-0.92,-0.01,0.4,0.01,27,-215056384,170.01,320897,83.33333333333333,71,False,False,False,H,H,0
113838,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.44,266.38,0,,Force Sensor 3,0,0,1.12,46.63,-2.31,4.56,-1516.56,2.62,-14.29,-0.41,-11.54,53.0,34.0,49.56,-0.86,-0.01,0.51,0.01,27,-214007808,214.6,320908,58.82352941176471,82,False,False,False,H,H,0
113859,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.15,261.71,0,,Force Sensor 3,0,0,1.31,61.25,-3.37,3.37,-1539.63,2.94,-15.22,-0.02,-6.78,70.06,36.88,-35.25,-0.79,-0.01,0.62,0.01,27,-215220224,207.35,320920,62.5,103,False,False,False,H,H,0
113872,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.14,254.34,0,,Force Sensor 3,0,0,1.87,88.19,-178.37,4.31,-1521.94,2.81,-13.85,-0.18,-3.02,70.06,36.88,-35.25,-0.7,-0.01,0.71,0.01,27,-219217920,138.81,320934,62.5,116,False,False,False,H,H,0
113888,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.51,246.78,0,,Force Sensor 3,0,0,2.25,74.5,-174.12,3.75,-1518.19,2.44,-10.22,0.01,-0.27,70.06,36.88,-35.25,-0.5,-0.0,0.87,0.01,27,-217677824,34.28,320946,83.33333333333333,132,False,False,False,H,H,0
113901,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.02,241.75,0,,Force Sensor 3,0,0,2.81,59.88,-176.94,4.44,-1527.06,3.19,-1.73,-0.43,3.21,70.06,36.88,-35.25,-0.38,-0.0,0.92,0.01,27,-210173952,-118.55,320959,62.5,145,False,False,False,H,H,0
113916,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.15,239.39,0,,Force Sensor 3,0,0,359.56,44.94,-177.87,4.5,-1553.25,2.75,-0.41,-0.02,2.97,-6.37,45.56,-66.75,-0.26,-0.0,0.97,0.01,27,-219906048,-288.42,320972,58.82352941176471,160,False,False,False,H,H,0
113930,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.27,241.91,0,,Force Sensor 3,0,0,0.0,14.88,-178.56,4.56,-1569.44,3.0,6.2,-0.11,0.82,-6.37,45.56,-66.75,0.0,0.0,1.0,0.01,27,-221806592,-475.95,320988,90.9090909090909,174,False,False,False,H,H,0
113945,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.15,241.66,0,,Force Sensor 3,0,0,0.19,-0.31,-178.62,4.81,-1602.06,4.0,10.99,0.0,-2.77,-6.37,45.56,-66.75,0.14,0.0,0.99,0.01,27,-216268800,-603.39,321000,55.55555555555557,189,False,False,False,H,H,0
113961,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.28,239.55,0,,Force Sensor 3,0,0,0.62,-31.31,-178.5,4.87,-1618.88,2.25,15.36,0.04,-6.71,-6.37,45.56,-66.75,0.27,0.01,0.96,0.01,27,-213647360,-739.39,321011,62.5,205,False,False,False,H,H,0
113978,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.28,234.27,0,,Force Sensor 3,0,0,357.5,-46.88,-178.19,4.5,-1616.88,3.37,17.58,0.14,-10.49,-73.25,49.69,-7.69,0.4,0.01,0.92,0.01,27,-216432640,-774.28,321024,83.33333333333333,222,False,False,False,H,H,0
113991,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.55,241.83,0,,Force Sensor 3,0,0,358.37,-62.13,-177.31,5.5,-1587.56,3.06,17.98,-0.18,-14.27,-73.25,49.69,-7.69,0.62,0.01,0.78,0.01,27,-213811200,-784.99,321041,58.82352941176471,235,False,False,False,H,H,0
114007,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.18,239.47,0,,Force Sensor 3,0,0,359.25,-87.87,-1.25,4.87,-1516.88,3.37,13.64,-0.12,-21.07,-73.25,49.69,-7.69,0.72,0.01,0.7,0.0,27,-218202112,-718.64,321053,62.5,251,False,False,False,H,H,0
114020,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.17,249.55,0,,Force Sensor 3,0,0,359.56,-73.94,-4.69,4.5,-1490.63,2.44,10.0,-0.13,-24.25,-73.25,49.69,-7.69,0.8,0.01,0.6,0.0,27,-210567168,-615.6,321063,83.33333333333333,264,False,False,False,H,H,0
114035,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.8,254.42,0,,Force Sensor 3,0,0,359.75,-59.75,-2.62,3.87,-1476.31,3.75,8.34,-0.05,-26.49,-33.19,41.56,69.75,0.87,0.01,0.5,0.0,27,-220659712,-491.61,321076,62.5,279,False,False,False,H,H,0
114051,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.56,254.25,0,,Force Sensor 3,0,0,0.31,-17.06,-1.56,4.37,-1488.25,3.87,-3.3,-0.29,-27.18,-33.19,41.56,69.75,1.0,0.01,0.02,-0.0,27,-210370560,-171.17,321108,71.42857142857143,295,False,False,False,H,H,0
114064,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.56,261.45,0,,Force Sensor 3,0,0,0.5,-2.81,-1.5,4.0,-1471.25,3.5,-11.11,-0.28,-21.86,60.25,35.5,42.5,1.0,0.01,-0.1,-0.01,27,-215908352,-14.86,321118,58.82352941176471,308,False,False,False,H,H,0
114081,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.17,266.84,0,,Force Sensor 3,0,0,0.62,11.25,-1.56,4.0,-1471.25,3.5,-14.05,0.0,-19.54,60.25,35.5,42.5,0.98,0.01,-0.22,-0.01,27,-209223680,91.83,321128,58.82352941176471,325,False,False,False,H,H,0
114098,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,22.91,264.32,0,,Force Sensor 3,0,0,0.81,25.31,-1.75,2.94,-1452.31,2.81,-15.51,-0.41,-16.8,60.25,35.5,42.5,0.94,0.01,-0.34,-0.01,27,-216104960,182.38,321141,66.66666666666667,342,False,False,False,H,H,0
114113,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.03,264.23,0,,Force Sensor 3,0,0,1.19,53.25,-2.69,4.31,-1446.94,3.12,-16.48,-0.15,-12.97,60.25,35.5,42.5,0.83,0.01,-0.56,-0.01,27,-216268800,211.63,321156,66.66666666666667,357,False,False,False,H,H,0
114127,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.28,259.28,0,,Force Sensor 3,0,0,1.44,67.37,-4.19,3.56,-1468.75,2.06,-13.79,-0.27,-8.86,60.25,35.5,42.5,0.76,0.01,-0.65,-0.01,27,-217219072,205.63,321167,71.42857142857143,371,False,False,False,H,H,0
114143,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.27,256.77,0,,Force Sensor 3,0,0,1.69,81.56,-11.0,3.75,-1486.94,3.25,-16.54,-0.16,-5.09,64.25,38.38,-42.56,0.67,0.01,-0.74,-0.01,27,-218464256,125.61,321180,62.5,387,False,False,False,H,H,0
114159,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.39,251.48,0,,Force Sensor 3,0,0,2.44,69.19,-175.62,4.37,-1520.94,2.37,-8.64,-0.42,-0.2,64.25,38.38,-42.56,0.57,0.01,-0.82,-0.01,27,-223379456,23.85,321193,83.33333333333333,403,False,False,False,H,H,0
114172,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.65,249.22,0,,Force Sensor 3,0,0,3.12,54.25,-177.37,4.87,-1570.0,1.75,-2.51,-0.17,2.43,64.25,38.38,-42.56,0.34,0.0,-0.94,-0.01,27,-225443840,-137.79,321208,58.82352941176471,416,False,False,False,H,H,0
114187,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.02,241.75,0,,Force Sensor 3,0,0,359.62,39.19,-178.06,4.87,-1570.0,1.75,2.24,0.0,3.32,-14.5,46.38,-66.75,0.21,0.0,-0.98,-0.01,27,-220364800,-311.16,321219,66.66666666666667,431,False,False,False,H,H,0
114204,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.15,241.91,0,,Force Sensor 3,0,0,359.87,24.06,-178.44,4.94,-1589.31,2.19,6.49,-0.08,-0.95,-14.5,46.38,-66.75,0.08,-0.0,-1.0,-0.01,27,-219414528,-495.76,321232,58.82352941176471,448,False,False,False,H,H,0
114219,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.14,236.71,0,,Force Sensor 3,0,0,0.31,-6.62,-178.62,4.62,-1605.69,3.06,9.42,0.26,-1.88,-14.5,46.38,-66.75,-0.19,-0.0,-0.98,-0.01,27,-216203264,-622.39,321247,62.5,463,False,False,False,H,H,0
114233,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.39,234.35,0,,Force Sensor 3,0,0,0.5,-22.25,-178.62,4.31,-1635.94,2.75,15.86,-0.05,-10.27,-14.5,46.38,-66.75,-0.33,-0.01,-0.95,-0.01,27,-220037120,-750.22,321258,83.33333333333333,477,False,False,False,H,H,0
114249,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.54,226.79,0,,Force Sensor 3,0,0,0.75,-37.94,-178.37,5.06,-1628.31,3.81,16.7,0.07,-12.53,-75.5,50.38,0.37,-0.45,-0.01,-0.89,-0.01,27,-217677824,-783.21,321271,55.55555555555557,493,False,False,False,H,H,0
114265,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.93,234.67,0,,Force Sensor 3,0,0,358.62,-69.0,-176.5,4.69,-1601.44,2.56,17.08,-0.17,-17.26,-75.5,50.38,0.37,-0.57,-0.01,-0.82,-0.01,27,-213123072,-778.66,321284,66.66666666666667,509,False,False,False,H,H,0
114277,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.54,239.63,0,,Force Sensor 3,0,0,359.06,-84.19,-178.69,4.06,-1587.81,3.62,14.34,-0.15,-21.37,-75.5,50.38,0.37,-0.76,-0.01,-0.65,-0.0,27,-203751424,-702.64,321301,90.9090909090909,521,False,False,False,H,H,0
114293,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.94,251.9,0,,Force Sensor 3,0,0,0.44,-6.87,-1.5,4.19,-1487.06,2.69,-7.49,-0.02,-26.27,-21.56,41.56,72.0,-1.0,-0.01,0.06,0.01,27,-210698240,-122.09,321356,55.55555555555557,537,False,False,False,H,H,0
114310,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.69,254.51,0,,Force Sensor 3,0,0,0.62,7.25,-1.56,3.75,-1473.75,2.5,-8.13,-0.42,-25.8,67.87,33.25,29.19,-0.98,-0.01,0.19,0.01,27,-218234880,37.64,321365,62.5,554,False,False,False,H,H,0
114327,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.07,261.62,0,,Force Sensor 3,0,0,0.75,21.37,-1.69,4.25,-1470.81,3.62,-13.45,-0.1,-19.82,67.87,33.25,29.19,-0.95,-0.01,0.31,0.01,27,-213516288,121.08,321375,62.5,571,False,False,False,H,H,0
114342,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.19,264.14,0,,Force Sensor 3,0,0,0.94,35.5,-1.94,3.5,-1461.81,2.25,-15.73,-0.21,-13.73,67.87,33.25,29.19,-0.91,-0.01,0.42,0.01,27,-218497024,201.35,321392,71.42857142857143,586,False,False,False,H,H,0
114356,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.05,266.75,0,,Force Sensor 3,0,0,1.31,63.25,-3.56,4.06,-1436.69,2.31,-13.03,-0.29,-8.85,67.87,33.25,29.19,-0.78,-0.01,0.62,0.01,27,-215056384,208.3,321404,66.66666666666667,600,False,False,False,H,H,0
114368,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,22.92,259.46,0,,Force Sensor 3,0,0,1.56,76.94,-7.12,3.12,-1428.25,2.81,-16.04,-0.12,-4.94,67.87,33.25,29.19,-0.78,-0.01,0.62,0.01,27,-224362496,184.83,321414,76.92307692307692,612,False,False,False,H,H,0
114383,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.28,261.8,0,,Force Sensor 3,0,0,1.87,88.25,-178.37,4.0,-1401.69,2.62,-15.41,-0.09,-1.78,56.25,39.5,-52.38,-0.7,-0.01,0.71,0.01,27,-221773824,103.94,321427,62.5,627,False,False,False,H,H,0
114400,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.02,256.68,0,,Force Sensor 3,0,0,2.25,75.5,-173.69,3.94,-1463.31,3.31,-8.52,0.41,2.1,56.25,39.5,-52.38,-0.51,-0.01,0.86,0.01,27,-218923008,-4.78,321443,83.33333333333333,644,False,False,False,H,H,0
114416,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.4,259.2,0,,Force Sensor 3,0,0,3.56,46.94,-177.81,4.37,-1511.5,2.19,-1.69,-0.41,3.53,56.25,39.5,-52.38,-0.28,-0.0,0.96,0.01,27,-219316224,-163.23,321455,50.0,660,False,False,False,H,H,0
114433,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.49,249.3,0,,Force Sensor 3,0,0,359.75,32.13,-178.31,4.25,-1537.44,2.87,-1.39,-0.08,2.81,56.25,39.5,-52.38,-0.15,0.0,0.99,0.01,27,-217088000,-348.72,321466,66.66666666666667,677,False,False,False,H,H,0
114446,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.76,249.55,0,,Force Sensor 3,0,0,0.0,17.12,-178.5,4.37,-1561.13,3.31,6.25,-0.15,1.27,-24.37,47.88,-63.38,-0.02,0.0,1.0,0.01,27,-214761472,-517.24,321479,66.66666666666667,690,False,False,False,H,H,0
114462,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.75,239.31,0,,Force Sensor 3,0,0,0.37,-13.5,-178.62,4.81,-1606.75,4.19,10.19,0.07,-2.73,-24.37,47.88,-63.38,0.25,0.01,0.97,0.01,27,-215449600,-651.94,321493,66.66666666666667,706,False,False,False,H,H,0
114474,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.27,244.18,0,,Force Sensor 3,0,0,0.62,-29.12,-178.56,4.94,-1624.44,2.31,15.06,0.06,-6.16,-24.37,47.88,-63.38,0.38,0.01,0.92,0.01,27,-218955776,-759.26,321506,83.33333333333333,718,False,False,False,H,H,0
114491,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.03,237.03,0,,Force Sensor 3,0,0,0.88,-44.81,-178.25,4.5,-1630.13,3.25,16.73,-0.18,-14.81,-76.69,49.0,11.69,0.5,0.01,0.86,0.01,27,-215056384,-790.91,321518,58.82352941176471,735,False,False,False,H,H,0
114508,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.4,236.95,0,,Force Sensor 3,0,0,358.31,-60.38,-177.5,5.56,-1620.63,3.31,15.78,-0.02,-19.56,-76.69,49.0,11.69,0.61,0.01,0.79,0.01,27,-218038272,-770.91,321535,62.5,752,False,False,False,H,H,0
114520,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.41,234.59,0,,Force Sensor 3,0,0,359.25,-88.19,-1.25,4.87,-1594.13,3.56,9.05,-0.22,-26.67,-76.69,49.0,11.69,0.8,0.01,0.6,0.0,27,-208142336,-686.68,321548,76.92307692307692,764,False,False,False,H,H,0
114535,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.53,234.35,0,,Force Sensor 3,0,0,359.56,-73.31,-4.5,4.25,-1606.88,3.94,8.22,-0.03,-28.77,-76.69,49.0,11.69,0.87,0.01,0.48,0.0,27,-208011264,-559.48,321558,58.82352941176471,779,False,False,False,H,H,0
114552,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.31,244.51,0,,Force Sensor 3,0,0,0.75,17.0,-1.62,4.31,-1523.06,3.81,-11.53,-0.12,-20.7,-12.38,39.5,73.19,0.99,0.01,-0.15,-0.01,27,-213614592,82.32,321609,66.66666666666667,796,False,False,False,H,H,0
114568,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,24.05,256.77,0,,Force Sensor 3,0,0,0.75,17.0,-1.62,4.06,-1503.75,2.87,-12.63,-0.36,-19.13,72.0,34.0,16.25,0.96,0.01,-0.27,-0.01,27,-211484672,147.64,321623,62.5,812,False,False,False,H,H,0
114581,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.44,256.59,0,,Force Sensor 3,0,0,1.12,45.81,-2.31,3.0,-1489.06,2.69,-16.07,-0.22,-15.39,72.0,34.0,16.25,0.87,0.01,-0.5,-0.01,27,-213909504,214.23,321635,71.42857142857143,825,False,False,False,H,H,0
114597,0.0,0.0,0.0,0.0,0.0,,,,250.0,15,23.44,263.87,0,,Force Sensor 3,0,0,1.31,60.0,-3.19,4.37,-1472.75,2.56,-16.16,-0.17,-6.82,72.0,34.0,16.25,0.8,0.01,-0.6,-0.01,27,-213254144,201.54,321648,58.82352941176471,841,False,False,False,H,H,0
114612,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.3,254.34,0,,Force Sensor 3,0,0,1.81,87.5,-1.56,3.75,-1449.13,2.81,-14.84,0.05,-2.45,72.0,34.0,16.25,0.72,0.01,-0.7,-0.01,27,-213614592,150.28,321661,66.66666666666667,856,False,False,False,H,H,0
114630,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.54,254.34,0,,Force Sensor 3,0,0,2.19,77.75,-172.56,4.12,-1452.5,1.87,-8.38,-0.15,0.62,45.25,40.19,-59.0,0.63,0.01,-0.78,-0.01,27,-219906048,61.42,321674,66.66666666666667,874,False,False,False,H,H,0
114642,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.54,257.03,0,,Force Sensor 3,0,0,2.69,63.88,-176.5,3.81,-1445.75,3.19,-6.67,0.34,3.12,45.25,40.19,-59.0,0.42,0.0,-0.91,-0.01,27,-225214464,-69.65,321687,71.42857142857143,886,False,False,False,H,H,0
114658,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.4,254.51,0,,Force Sensor 3,0,0,3.37,50.13,-177.62,3.87,-1432.94,2.25,-2.6,0.28,4.46,45.25,40.19,-59.0,0.31,0.0,-0.95,-0.01,27,-223510528,-220.25,321700,66.66666666666667,902,False,False,False,H,H,0
114672,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.27,254.25,0,,Force Sensor 3,0,0,359.94,22.31,-178.5,4.5,-1454.81,3.31,-0.71,0.15,4.58,45.25,40.19,-59.0,0.19,0.0,-0.98,-0.01,27,-222298112,-403.24,321713,58.82352941176471,916,False,False,False,H,H,0
114691,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.53,251.65,0,,Force Sensor 3,0,0,0.13,7.81,-178.62,4.31,-1509.13,2.0,6.09,-0.02,0.52,-38.25,47.88,-55.19,-0.06,-0.0,-1.0,-0.01,27,-219021312,-536.05,321726,76.92307692307692,935,False,False,False,H,H,0
114703,0.0,0.0,0.01,0.0,0.01,,,,250.0,15,23.66,241.75,0,,Force Sensor 3,0,0,0.31,-7.0,-178.69,4.75,-1579.31,2.81,14.0,-0.11,-4.18,-38.25,47.88,-55.19,-0.19,-0.0,-0.98,-0.01,27,-207552512,-692.36,321739,55.55555555555557,947,False,False,False,H,H,0
114724,0.0,0.0,0.11,0.0,0.11,M,M,M,250.0,15,24.41,234.43,0,0.11,Force Sensor 3,1,0,0.75,-37.56,-178.44,4.62,-1601.38,2.69,15.84,0.08,-9.39,-38.25,47.88,-55.19,-0.32,-0.01,-0.95,-0.01,27,-233046016,-758.42,321752,66.66666666666667,968,True,False,False,A,N,1
114734,0.0,0.0,0.73,0.0,0.73,M,M,M,250.0,15,24.54,226.87,0,0.73,Force Sensor 3,1,0,357.94,-53.0,-177.94,5.37,-1604.06,3.56,16.43,-0.01,-12.43,-38.25,47.88,-55.19,-0.45,-0.01,-0.89,-0.01,27,-233570304,-797.18,321765,83.33333333333333,978,True,False,False,A,N,1
114749,0.0,0.0,1.79,0.0,1.79,M,M,M,250.0,15,24.93,219.6,0,1.79,Force Sensor 3,1,0,358.62,-68.19,-176.69,4.06,-1582.44,3.0,17.2,-0.22,-16.92,-73.75,47.56,22.56,-0.66,-0.01,-0.75,-0.01,27,-209158144,-760.05,321779,58.82352941176471,993,True,False,False,A,N,1
114765,0.0,0.0,1.75,0.0,1.75,M,M,M,250.0,15,25.83,204.6,0,1.75,Force Sensor 3,1,0,359.44,-81.5,-8.63,5.0,-1563.31,2.87,11.92,-0.15,-24.21,-73.75,47.56,22.56,-0.76,-0.01,-0.65,-0.0,27,-219709440,-666.89,321792,62.5,1009,True,False,False,A,N,1
114780,0.0,0.0,1.95,0.0,1.95,M,M,M,250.0,15,26.1,192.03,0,1.95,Force Sensor 3,1,0,359.69,-66.5,-3.25,4.25,-1561.81,3.5,8.63,-0.21,-27.29,-73.75,47.56,22.56,-0.84,-0.01,-0.55,-0.0,27,-205357056,-541.02,321804,76.92307692307692,1024,True,False,False,A,N,1
114794,0.0,0.0,1.82,0.0,1.82,M,M,M,250.0,15,26.76,184.71,0,1.82,Force Sensor 3,1,0,0.62,8.75,-1.56,4.25,-1494.44,3.44,-12.76,-0.1,-19.49,-0.75,38.75,72.75,-0.98,-0.01,0.2,0.01,27,-200867840,106.99,321858,62.5,1038,True,False,False,A,N,1
114813,0.0,0.0,1.82,0.0,1.82,M,M,M,250.0,15,27.2,196.95,0,1.82,Force Sensor 3,1,0,0.81,23.12,-1.69,4.25,-1494.44,3.44,-15.01,-0.33,-17.08,74.75,34.5,8.19,-0.95,-0.01,0.32,0.01,27,-222461952,239.4,321870,62.5,1057,True,False,False,A,N,1
114828,0.0,0.0,1.23,0.0,1.23,M,M,M,250.0,15,26.6,214.99,0,1.23,Force Sensor 3,1,0,1.19,51.13,-2.5,4.12,-1444.38,3.56,-13.64,-0.19,-12.47,74.75,34.5,8.19,-0.9,-0.01,0.43,0.01,27,-210632704,418.27,321882,62.5,1072,True,False,False,A,N,1
114839,0.0,0.0,1.05,0.0,1.05,M,M,M,250.0,15,25.72,219.83,0,1.05,Force Sensor 3,1,0,1.37,64.75,-3.69,4.25,-1415.19,3.12,-13.25,-0.17,-7.33,74.75,34.5,8.19,-0.78,-0.01,0.63,0.01,27,-204570624,540.09,321895,83.33333333333333,1083,True,False,False,A,N,1
114853,0.0,0.0,0.78,0.0,0.78,M,M,M,250.0,15,25.49,222.05,0,0.78,Force Sensor 3,1,0,1.56,78.06,-7.62,4.25,-1386.13,3.06,-13.59,-0.1,-0.34,74.75,34.5,8.19,-0.7,-0.01,0.71,0.01,27,-220987392,557.11,321908,62.5,1097,True,False,False,A,N,1
114871,0.0,0.0,0.59,0.0,0.59,M,M,M,250.0,15,25.39,232.38,0,0.59,Force Sensor 3,1,0,2.19,76.19,-173.56,3.87,-1306.5,2.25,-7.15,0.14,4.09,40.19,41.69,-63.38,-0.62,-0.01,0.79,0.01,27,-212664320,445.12,321921,71.42857142857143,1115,True,False,False,A,N,1
114884,0.0,0.0,1.97,0.0,1.97,M,M,M,250.0,15,25.05,229.62,0,1.97,Force Sensor 3,1,0,2.56,64.19,-176.5,3.69,-1243.5,2.37,-5.82,0.16,6.93,40.19,41.69,-63.38,-0.53,-0.01,0.85,0.01,27,-223543296,241.86,321934,55.55555555555557,1128,True,False,False,A,N,1
114901,0.0,0.0,2.6,0.0,2.6,M,M,M,250.0,15,25.05,234.67,0,2.6,Force Sensor 3,1,0,3.12,52.63,-177.56,3.5,-1204.38,1.12,-2.93,0.23,7.25,40.19,41.69,-63.38,-0.35,-0.0,0.93,0.01,27,-212336640,18.58,321947,66.66666666666667,1145,True,False,False,A,N,1
114917,0.0,0.0,3.47,0.0,3.47,M,M,M,250.0,15,24.8,237.03,0,3.47,Force Sensor 3,1,0,359.62,41.5,-178.06,2.56,-1110.25,1.75,-3.57,-0.11,7.83,40.19,41.69,-63.38,-0.27,-0.0,0.96,0.01,27,-233013248,-267.28,321962,66.66666666666667,1161,True,False,False,A,N,1
114929,0.0,0.0,3.7,0.0,3.7,M,M,M,250.0,15,24.95,239.47,0,3.7,Force Sensor 3,1,0,359.87,19.94,-178.5,4.0,-1124.0,1.25,2.78,-0.13,7.48,-37.69,47.88,-56.75,-0.17,-0.0,0.98,0.01,27,-225345536,-520.3,321973,83.33333333333333,1173,True,False,False,A,N,1
114945,0.0,0.0,3.7,0.0,3.7,M,M,M,250.0,15,24.58,231.91,0,3.7,Force Sensor 3,1,0,0.06,8.13,-178.62,4.06,-1222.06,2.12,3.62,0.51,6.29,-37.69,47.88,-56.75,0.04,0.0,1.0,0.01,27,-200998912,-807.35,321986,58.82352941176471,1189,True,False,False,A,N,1
114961,0.0,0.0,4.88,0.0,4.88,M,M,M,250.0,15,24.97,227.1,0,4.88,Force Sensor 3,1,0,0.25,-4.06,-178.69,4.37,-1332.38,2.56,13.33,0.06,0.56,-37.69,47.88,-56.75,0.15,0.0,0.99,0.01,27,-225148928,-1012.26,321999,62.5,1205,True,False,False,A,N,1
114978,0.0,0.0,5.4,0.0,5.4,M,M,M,250.0,15,25.48,214.41,0,5.4,Force Sensor 3,1,0,0.56,-30.19,-178.56,4.87,-1378.56,2.62,14.51,-0.63,-4.5,-37.69,47.88,-56.75,0.26,0.01,0.97,0.01,27,-210927616,-1148.05,322013,62.5,1222,True,False,False,A,N,1
